"year_id","year","area_id","area","d1","menseki","d2","kajuu","d3"
"2017100000","2017年度","13101","東京都 千代田区","","1,166","","1,166",""
"2017100000","2017年度","13102","東京都 中央区","","1,021","","1,021",""
"2017100000","2017年度","13103","東京都 港区","","2,037","","2,037",""
"2017100000","2017年度","13104","東京都 新宿区","","1,822","","1,822",""
"2017100000","2017年度","13105","東京都 文京区","","1,129","","1,129",""
"2017100000","2017年度","13106","東京都 台東区","","1,011","","1,011",""
"2017100000","2017年度","13107","東京都 墨田区","","1,377","","1,377",""
"2017100000","2017年度","13108","東京都 江東区","","4,016","","4,016",""
"2017100000","2017年度","13109","東京都 品川区","","2,284","","2,284",""
"2017100000","2017年度","13110","東京都 目黒区","","1,467","","1,467",""
"2017100000","2017年度","13111","東京都 大田区","","6,083","","6,083",""
"2017100000","2017年度","13112","東京都 世田谷区","","5,805","","5,805",""
"2017100000","2017年度","13113","東京都 渋谷区","","1,511","","1,511",""
"2017100000","2017年度","13114","東京都 中野区","","1,559","","1,559",""
"2017100000","2017年度","13115","東京都 杉並区","","3,406","","3,406",""
"2017100000","2017年度","13116","東京都 豊島区","","1,301","","1,301",""
"2017100000","2017年度","13117","東京都 北区","","2,061","","2,061",""
"2017100000","2017年度","13118","東京都 荒川区","","1,016","","1,016",""
"2017100000","2017年度","13119","東京都 板橋区","","3,222","","3,222",""
"2017100000","2017年度","13120","東京都 練馬区","","4,808","","4,808",""
"2017100000","2017年度","13121","東京都 足立区","","5,325","","5,325",""
"2017100000","2017年度","13122","東京都 葛飾区","","3,480","","3,480",""
"2017100000","2017年度","13123","東京都 江戸川区","","4,990","","4,990",""
"2017100000","2017年度","13201","東京都 八王子市","","18,638","","10,810",""
"2017100000","2017年度","13202","東京都 立川市","","2,436","","2,432",""
"2017100000","2017年度","13203","東京都 武蔵野市","","1,098","","1,098",""
"2017100000","2017年度","13204","東京都 三鷹市","","1,642","","1,640",""
"2017100000","2017年度","13205","東京都 青梅市","","10,331","","3,867",""
"2017100000","2017年度","13206","東京都 府中市","","2,943","","2,943",""
"2017100000","2017年度","13207","東京都 昭島市","","1,734","","1,723",""
"2017100000","2017年度","13208","東京都 調布市","","2,158","","2,146",""
"2017100000","2017年度","13209","東京都 町田市","","7,155","","6,384",""
"2017100000","2017年度","13210","東京都 小金井市","","1,130","","1,125",""
"2017100000","2017年度","13211","東京都 小平市","","2,051","","2,045",""
"2017100000","2017年度","13212","東京都 日野市","","2,755","","2,655",""
"2017100000","2017年度","13213","東京都 東村山市","","1,714","","1,634",""
"2017100000","2017年度","13214","東京都 国分寺市","","1,146","","1,140",""
"2017100000","2017年度","13215","東京都 国立市","","815","","811",""
"2017100000","2017年度","13218","東京都 福生市","","1,016","","995",""
"2017100000","2017年度","13219","東京都 狛江市","","639","","638",""
"2017100000","2017年度","13220","東京都 東大和市","","1,342","","1,140",""
"2017100000","2017年度","13221","東京都 清瀬市","","1,023","","1,014",""
"2017100000","2017年度","13222","東京都 東久留米市","","1,288","","1,272",""
"2017100000","2017年度","13223","東京都 武蔵村山市","","1,532","","1,360",""
"2017100000","2017年度","13224","東京都 多摩市","","2,101","","2,065",""
"2017100000","2017年度","13225","東京都 稲城市","","1,797","","1,539",""
"2017100000","2017年度","13227","東京都 羽村市","","990","","983",""
"2017100000","2017年度","13228","東京都 あきる野市","","7,347","","2,934",""
"2017100000","2017年度","13229","東京都 西東京市","","1,575","","1,565",""
"2017100000","2017年度","13303","東京都 瑞穂町","","1,685","","1,407",""
"2017100000","2017年度","13305","東京都 日の出町","","2,807","","902",""
"2017100000","2017年度","13307","東京都 檜原村","","10,541","","790",""
"2017100000","2017年度","13308","東京都 奥多摩町","","22,553","","1,318",""
"2017100000","2017年度","13361","東京都 大島町","","9,076","","4,400",""
"2017100000","2017年度","13362","東京都 利島村","","412","","140",""
"2017100000","2017年度","13363","東京都 新島村","","2,754","","896",""
"2017100000","2017年度","13364","東京都 神津島村","","1,858","","433",""
"2017100000","2017年度","13381","東京都 三宅村","","5,526","","1,409",""
"2017100000","2017年度","13382","東京都 御蔵島村","","2,054","","227",""
"2017100000","2017年度","13401","東京都 八丈町","","7,223","","3,259",""
"2017100000","2017年度","13402","東京都 青ヶ島村","","596","","235",""
"2017100000","2017年度","13421","東京都 小笠原村","","10,678","","5,532",""
"2016100000","2016年度","13101","東京都 千代田区","","1,166","","1,166",""
"2016100000","2016年度","13102","東京都 中央区","","1,021","","1,021",""
"2016100000","2016年度","13103","東京都 港区","","2,037","","2,037",""
"2016100000","2016年度","13104","東京都 新宿区","","1,822","","1,822",""
"2016100000","2016年度","13105","東京都 文京区","","1,129","","1,129",""
"2016100000","2016年度","13106","東京都 台東区","","1,011","","1,011",""
"2016100000","2016年度","13107","東京都 墨田区","","1,377","","1,377",""
"2016100000","2016年度","13108","東京都 江東区","","4,016","","4,016",""
"2016100000","2016年度","13109","東京都 品川区","","2,284","","2,284",""
"2016100000","2016年度","13110","東京都 目黒区","","1,467","","1,467",""
"2016100000","2016年度","13111","東京都 大田区","","6,075","","6,075",""
"2016100000","2016年度","13112","東京都 世田谷区","","5,805","","5,805",""
"2016100000","2016年度","13113","東京都 渋谷区","","1,511","","1,511",""
"2016100000","2016年度","13114","東京都 中野区","","1,559","","1,559",""
"2016100000","2016年度","13115","東京都 杉並区","","3,406","","3,406",""
"2016100000","2016年度","13116","東京都 豊島区","","1,301","","1,301",""
"2016100000","2016年度","13117","東京都 北区","","2,061","","2,061",""
"2016100000","2016年度","13118","東京都 荒川区","","1,016","","1,016",""
"2016100000","2016年度","13119","東京都 板橋区","","3,222","","3,222",""
"2016100000","2016年度","13120","東京都 練馬区","","4,808","","4,808",""
"2016100000","2016年度","13121","東京都 足立区","","5,325","","5,325",""
"2016100000","2016年度","13122","東京都 葛飾区","","3,480","","3,480",""
"2016100000","2016年度","13123","東京都 江戸川区","","4,990","","4,990",""
"2016100000","2016年度","13201","東京都 八王子市","","18,638","","10,810",""
"2016100000","2016年度","13202","東京都 立川市","","2,436","","2,432",""
"2016100000","2016年度","13203","東京都 武蔵野市","","1,098","","1,098",""
"2016100000","2016年度","13204","東京都 三鷹市","","1,642","","1,640",""
"2016100000","2016年度","13205","東京都 青梅市","","10,331","","3,867",""
"2016100000","2016年度","13206","東京都 府中市","","2,943","","2,943",""
"2016100000","2016年度","13207","東京都 昭島市","","1,734","","1,723",""
"2016100000","2016年度","13208","東京都 調布市","","2,158","","2,146",""
"2016100000","2016年度","13209","東京都 町田市","","7,180","","6,409",""
"2016100000","2016年度","13210","東京都 小金井市","","1,130","","1,125",""
"2016100000","2016年度","13211","東京都 小平市","","2,051","","2,045",""
"2016100000","2016年度","13212","東京都 日野市","","2,755","","2,655",""
"2016100000","2016年度","13213","東京都 東村山市","","1,714","","1,634",""
"2016100000","2016年度","13214","東京都 国分寺市","","1,146","","1,140",""
"2016100000","2016年度","13215","東京都 国立市","","815","","811",""
"2016100000","2016年度","13218","東京都 福生市","","1,016","","995",""
"2016100000","2016年度","13219","東京都 狛江市","","639","","638",""
"2016100000","2016年度","13220","東京都 東大和市","","1,342","","1,140",""
"2016100000","2016年度","13221","東京都 清瀬市","","1,023","","1,014",""
"2016100000","2016年度","13222","東京都 東久留米市","","1,288","","1,272",""
"2016100000","2016年度","13223","東京都 武蔵村山市","","1,532","","1,360",""
"2016100000","2016年度","13224","東京都 多摩市","","2,101","","2,065",""
"2016100000","2016年度","13225","東京都 稲城市","","1,797","","1,539",""
"2016100000","2016年度","13227","東京都 羽村市","","990","","983",""
"2016100000","2016年度","13228","東京都 あきる野市","","7,347","","2,934",""
"2016100000","2016年度","13229","東京都 西東京市","","1,575","","1,565",""
"2016100000","2016年度","13303","東京都 瑞穂町","","1,685","","1,407",""
"2016100000","2016年度","13305","東京都 日の出町","","2,807","","902",""
"2016100000","2016年度","13307","東京都 檜原村","","10,541","","790",""
"2016100000","2016年度","13308","東京都 奥多摩町","","22,553","","1,318",""
"2016100000","2016年度","13361","東京都 大島町","","9,076","","4,400",""
"2016100000","2016年度","13362","東京都 利島村","","412","","140",""
"2016100000","2016年度","13363","東京都 新島村","","2,754","","896",""
"2016100000","2016年度","13364","東京都 神津島村","","1,858","","433",""
"2016100000","2016年度","13381","東京都 三宅村","","5,526","","1,409",""
"2016100000","2016年度","13382","東京都 御蔵島村","","2,054","","227",""
"2016100000","2016年度","13401","東京都 八丈町","","7,223","","3,259",""
"2016100000","2016年度","13402","東京都 青ヶ島村","","596","","235",""
"2016100000","2016年度","13421","東京都 小笠原村","","10,435","","5,289",""
"2015100000","2015年度","13101","東京都 千代田区","","1,166","","1,166",""
"2015100000","2015年度","13102","東京都 中央区","","1,021","","1,021",""
"2015100000","2015年度","13103","東京都 港区","","2,037","","2,037",""
"2015100000","2015年度","13104","東京都 新宿区","","1,822","","1,822",""
"2015100000","2015年度","13105","東京都 文京区","","1,129","","1,129",""
"2015100000","2015年度","13106","東京都 台東区","","1,011","","1,011",""
"2015100000","2015年度","13107","東京都 墨田区","","1,377","","1,377",""
"2015100000","2015年度","13108","東京都 江東区","","4,016","","4,016",""
"2015100000","2015年度","13109","東京都 品川区","","2,284","","2,284",""
"2015100000","2015年度","13110","東京都 目黒区","","1,467","","1,467",""
"2015100000","2015年度","13111","東京都 大田区","","6,066","","6,066",""
"2015100000","2015年度","13112","東京都 世田谷区","","5,805","","5,805",""
"2015100000","2015年度","13113","東京都 渋谷区","","1,511","","1,511",""
"2015100000","2015年度","13114","東京都 中野区","","1,559","","1,559",""
"2015100000","2015年度","13115","東京都 杉並区","","3,406","","3,406",""
"2015100000","2015年度","13116","東京都 豊島区","","1,301","","1,301",""
"2015100000","2015年度","13117","東京都 北区","","2,061","","2,061",""
"2015100000","2015年度","13118","東京都 荒川区","","1,016","","1,016",""
"2015100000","2015年度","13119","東京都 板橋区","","3,222","","3,222",""
"2015100000","2015年度","13120","東京都 練馬区","","4,808","","4,808",""
"2015100000","2015年度","13121","東京都 足立区","","5,325","","5,325",""
"2015100000","2015年度","13122","東京都 葛飾区","","3,480","","3,480",""
"2015100000","2015年度","13123","東京都 江戸川区","","4,990","","4,990",""
"2015100000","2015年度","13201","東京都 八王子市","","18,638","","10,651",""
"2015100000","2015年度","13202","東京都 立川市","","2,436","","2,417",""
"2015100000","2015年度","13203","東京都 武蔵野市","","1,098","","1,098",""
"2015100000","2015年度","13204","東京都 三鷹市","","1,642","","1,640",""
"2015100000","2015年度","13205","東京都 青梅市","","10,331","","3,809",""
"2015100000","2015年度","13206","東京都 府中市","","2,943","","2,935",""
"2015100000","2015年度","13207","東京都 昭島市","","1,734","","1,710",""
"2015100000","2015年度","13208","東京都 調布市","","2,158","","2,148",""
"2015100000","2015年度","13209","東京都 町田市","","7,180","","6,387",""
"2015100000","2015年度","13210","東京都 小金井市","","1,130","","1,123",""
"2015100000","2015年度","13211","東京都 小平市","","2,051","","2,046",""
"2015100000","2015年度","13212","東京都 日野市","","2,755","","2,655",""
"2015100000","2015年度","13213","東京都 東村山市","","1,714","","1,643",""
"2015100000","2015年度","13214","東京都 国分寺市","","1,146","","1,140",""
"2015100000","2015年度","13215","東京都 国立市","","815","","815",""
"2015100000","2015年度","13218","東京都 福生市","","1,016","","995",""
"2015100000","2015年度","13219","東京都 狛江市","","639","","637",""
"2015100000","2015年度","13220","東京都 東大和市","","1,342","","1,140",""
"2015100000","2015年度","13221","東京都 清瀬市","","1,023","","1,013",""
"2015100000","2015年度","13222","東京都 東久留米市","","1,288","","1,287",""
"2015100000","2015年度","13223","東京都 武蔵村山市","","1,532","","1,360",""
"2015100000","2015年度","13224","東京都 多摩市","","2,101","","2,065",""
"2015100000","2015年度","13225","東京都 稲城市","","1,797","","1,539",""
"2015100000","2015年度","13227","東京都 羽村市","","990","","977",""
"2015100000","2015年度","13228","東京都 あきる野市","","7,347","","2,926",""
"2015100000","2015年度","13229","東京都 西東京市","","1,575","","1,563",""
"2015100000","2015年度","13303","東京都 瑞穂町","","1,685","","1,401",""
"2015100000","2015年度","13305","東京都 日の出町","","2,807","","886",""
"2015100000","2015年度","13307","東京都 檜原村","","10,541","","790",""
"2015100000","2015年度","13308","東京都 奥多摩町","","22,553","","1,318",""
"2015100000","2015年度","13361","東京都 大島町","","9,076","","4,331",""
"2015100000","2015年度","13362","東京都 利島村","","412","","140",""
"2015100000","2015年度","13363","東京都 新島村","","2,754","","896",""
"2015100000","2015年度","13364","東京都 神津島村","","1,858","","433",""
"2015100000","2015年度","13381","東京都 三宅村","","5,527","","1,344",""
"2015100000","2015年度","13382","東京都 御蔵島村","","2,054","","227",""
"2015100000","2015年度","13401","東京都 八丈町","","7,223","","3,257",""
"2015100000","2015年度","13402","東京都 青ヶ島村","","596","","105",""
"2015100000","2015年度","13421","東京都 小笠原村","","10,435","","3,442",""
"2014100000","2014年度","13101","東京都 千代田区","","1,166","","1,166",""
"2014100000","2014年度","13102","東京都 中央区","","1,021","","1,021",""
"2014100000","2014年度","13103","東京都 港区","","2,037","","2,037",""
"2014100000","2014年度","13104","東京都 新宿区","","1,822","","1,822",""
"2014100000","2014年度","13105","東京都 文京区","","1,129","","1,129",""
"2014100000","2014年度","13106","東京都 台東区","","1,011","","1,011",""
"2014100000","2014年度","13107","東京都 墨田区","","1,377","","1,377",""
"2014100000","2014年度","13108","東京都 江東区","","4,016","","4,016",""
"2014100000","2014年度","13109","東京都 品川区","","2,284","","2,284",""
"2014100000","2014年度","13110","東京都 目黒区","","1,467","","1,467",""
"2014100000","2014年度","13111","東京都 大田区","","6,066","","6,066",""
"2014100000","2014年度","13112","東京都 世田谷区","","5,805","","5,805",""
"2014100000","2014年度","13113","東京都 渋谷区","","1,511","","1,511",""
"2014100000","2014年度","13114","東京都 中野区","","1,559","","1,559",""
"2014100000","2014年度","13115","東京都 杉並区","","3,406","","3,406",""
"2014100000","2014年度","13116","東京都 豊島区","","1,301","","1,301",""
"2014100000","2014年度","13117","東京都 北区","","2,061","","2,061",""
"2014100000","2014年度","13118","東京都 荒川区","","1,016","","1,016",""
"2014100000","2014年度","13119","東京都 板橋区","","3,222","","3,222",""
"2014100000","2014年度","13120","東京都 練馬区","","4,808","","4,808",""
"2014100000","2014年度","13121","東京都 足立区","","5,325","","5,325",""
"2014100000","2014年度","13122","東京都 葛飾区","","3,480","","3,480",""
"2014100000","2014年度","13123","東京都 江戸川区","","4,990","","4,990",""
"2014100000","2014年度","13201","東京都 八王子市","","18,638","","10,651",""
"2014100000","2014年度","13202","東京都 立川市","","2,436","","2,417",""
"2014100000","2014年度","13203","東京都 武蔵野市","","1,098","","1,098",""
"2014100000","2014年度","13204","東京都 三鷹市","","1,642","","1,640",""
"2014100000","2014年度","13205","東京都 青梅市","","10,331","","3,809",""
"2014100000","2014年度","13206","東京都 府中市","","2,943","","2,935",""
"2014100000","2014年度","13207","東京都 昭島市","","1,734","","1,710",""
"2014100000","2014年度","13208","東京都 調布市","","2,158","","2,148",""
"2014100000","2014年度","13209","東京都 町田市","","7,180","","6,387",""
"2014100000","2014年度","13210","東京都 小金井市","","1,130","","1,123",""
"2014100000","2014年度","13211","東京都 小平市","","2,051","","2,046",""
"2014100000","2014年度","13212","東京都 日野市","","2,755","","2,655",""
"2014100000","2014年度","13213","東京都 東村山市","","1,714","","1,643",""
"2014100000","2014年度","13214","東京都 国分寺市","","1,146","","1,140",""
"2014100000","2014年度","13215","東京都 国立市","","815","","815",""
"2014100000","2014年度","13218","東京都 福生市","","1,016","","995",""
"2014100000","2014年度","13219","東京都 狛江市","","639","","637",""
"2014100000","2014年度","13220","東京都 東大和市","","1,342","","1,140",""
"2014100000","2014年度","13221","東京都 清瀬市","","1,023","","1,013",""
"2014100000","2014年度","13222","東京都 東久留米市","","1,288","","1,287",""
"2014100000","2014年度","13223","東京都 武蔵村山市","","1,532","","1,360",""
"2014100000","2014年度","13224","東京都 多摩市","","2,101","","2,065",""
"2014100000","2014年度","13225","東京都 稲城市","","1,797","","1,539",""
"2014100000","2014年度","13227","東京都 羽村市","","990","","977",""
"2014100000","2014年度","13228","東京都 あきる野市","","7,347","","2,926",""
"2014100000","2014年度","13229","東京都 西東京市","","1,575","","1,563",""
"2014100000","2014年度","13303","東京都 瑞穂町","","1,685","","1,401",""
"2014100000","2014年度","13305","東京都 日の出町","","2,807","","886",""
"2014100000","2014年度","13307","東京都 檜原村","","10,541","","790",""
"2014100000","2014年度","13308","東京都 奥多摩町","","22,553","","1,318",""
"2014100000","2014年度","13361","東京都 大島町","","9,076","","4,331",""
"2014100000","2014年度","13362","東京都 利島村","","412","","140",""
"2014100000","2014年度","13363","東京都 新島村","","2,752","","894",""
"2014100000","2014年度","13364","東京都 神津島村","","1,858","","433",""
"2014100000","2014年度","13381","東京都 三宅村","","5,527","","1,344",""
"2014100000","2014年度","13382","東京都 御蔵島村","","2,054","","227",""
"2014100000","2014年度","13401","東京都 八丈町","","7,221","","3,255",""
"2014100000","2014年度","13402","東京都 青ヶ島村","","596","","105",""
"2014100000","2014年度","13421","東京都 小笠原村","","10,435","","3,442",""
"2013100000","2013年度","13101","東京都 千代田区","","1,164","","1,164",""
"2013100000","2013年度","13102","東京都 中央区","","1,018","","1,018",""
"2013100000","2013年度","13103","東京都 港区","","2,034","","2,034",""
"2013100000","2013年度","13104","東京都 新宿区","","1,823","","1,823",""
"2013100000","2013年度","13105","東京都 文京区","","1,131","","1,131",""
"2013100000","2013年度","13106","東京都 台東区","","1,008","","1,008",""
"2013100000","2013年度","13107","東京都 墨田区","","1,375","","1,375",""
"2013100000","2013年度","13108","東京都 江東区","","3,999","","3,999",""
"2013100000","2013年度","13109","東京都 品川区","","2,272","","2,272",""
"2013100000","2013年度","13110","東京都 目黒区","","1,470","","1,470",""
"2013100000","2013年度","13111","東京都 大田区","","6,042","","6,042",""
"2013100000","2013年度","13112","東京都 世田谷区","","5,808","","5,808",""
"2013100000","2013年度","13113","東京都 渋谷区","","1,511","","1,511",""
"2013100000","2013年度","13114","東京都 中野区","","1,559","","1,559",""
"2013100000","2013年度","13115","東京都 杉並区","","3,402","","3,402",""
"2013100000","2013年度","13116","東京都 豊島区","","1,301","","1,301",""
"2013100000","2013年度","13117","東京都 北区","","2,059","","2,059",""
"2013100000","2013年度","13118","東京都 荒川区","","1,020","","1,020",""
"2013100000","2013年度","13119","東京都 板橋区","","3,217","","3,217",""
"2013100000","2013年度","13120","東京都 練馬区","","4,816","","4,816",""
"2013100000","2013年度","13121","東京都 足立区","","5,320","","5,320",""
"2013100000","2013年度","13122","東京都 葛飾区","","3,484","","3,484",""
"2013100000","2013年度","13123","東京都 江戸川区","","4,986","","4,986",""
"2013100000","2013年度","13201","東京都 八王子市","","18,631","","10,644",""
"2013100000","2013年度","13202","東京都 立川市","","2,438","","2,419",""
"2013100000","2013年度","13203","東京都 武蔵野市","","1,073","","1,073",""
"2013100000","2013年度","13204","東京都 三鷹市","","1,650","","1,648",""
"2013100000","2013年度","13205","東京都 青梅市","","10,326","","3,804",""
"2013100000","2013年度","13206","東京都 府中市","","2,934","","2,926",""
"2013100000","2013年度","13207","東京都 昭島市","","1,733","","1,709",""
"2013100000","2013年度","13208","東京都 調布市","","2,153","","2,143",""
"2013100000","2013年度","13209","東京都 町田市","","7,164","","6,371",""
"2013100000","2013年度","13210","東京都 小金井市","","1,133","","1,126",""
"2013100000","2013年度","13211","東京都 小平市","","2,046","","2,041",""
"2013100000","2013年度","13212","東京都 日野市","","2,753","","2,653",""
"2013100000","2013年度","13213","東京都 東村山市","","1,717","","1,646",""
"2013100000","2013年度","13214","東京都 国分寺市","","1,148","","1,142",""
"2013100000","2013年度","13215","東京都 国立市","","815","","815",""
"2013100000","2013年度","13218","東京都 福生市","","1,024","","1,003",""
"2013100000","2013年度","13219","東京都 狛江市","","639","","637",""
"2013100000","2013年度","13220","東京都 東大和市","","1,354","","1,152",""
"2013100000","2013年度","13221","東京都 清瀬市","","1,019","","1,009",""
"2013100000","2013年度","13222","東京都 東久留米市","","1,292","","1,291",""
"2013100000","2013年度","13223","東京都 武蔵村山市","","1,537","","1,365",""
"2013100000","2013年度","13224","東京都 多摩市","","2,108","","2,072",""
"2013100000","2013年度","13225","東京都 稲城市","","1,797","","1,539",""
"2013100000","2013年度","13227","東京都 羽村市","","991","","978",""
"2013100000","2013年度","13228","東京都 あきる野市","","7,334","","2,913",""
"2013100000","2013年度","13229","東京都 西東京市","","1,585","","1,573",""
"2013100000","2013年度","13303","東京都 瑞穂町","","1,683","","1,399",""
"2013100000","2013年度","13305","東京都 日の出町","","2,808","","887",""
"2013100000","2013年度","13307","東京都 檜原村","","10,542","","791",""
"2013100000","2013年度","13308","東京都 奥多摩町","","22,563","","1,328",""
"2013100000","2013年度","13361","東京都 大島町","","9,106","","4,361",""
"2013100000","2013年度","13362","東京都 利島村","","412","","140",""
"2013100000","2013年度","13363","東京都 新島村","","2,783","","925",""
"2013100000","2013年度","13364","東京都 神津島村","","1,887","","462",""
"2013100000","2013年度","13381","東京都 三宅村","","5,550","","1,367",""
"2013100000","2013年度","13382","東京都 御蔵島村","","2,058","","231",""
"2013100000","2013年度","13401","東京都 八丈町","","7,262","","3,296",""
"2013100000","2013年度","13402","東京都 青ヶ島村","","598","","107",""
"2013100000","2013年度","13421","東京都 小笠原村","","10,441","","3,448",""
"2012100000","2012年度","13101","東京都 千代田区","","1,164","","1,164",""
"2012100000","2012年度","13102","東京都 中央区","","1,018","","1,018",""
"2012100000","2012年度","13103","東京都 港区","","2,034","","2,034",""
"2012100000","2012年度","13104","東京都 新宿区","","1,823","","1,823",""
"2012100000","2012年度","13105","東京都 文京区","","1,131","","1,131",""
"2012100000","2012年度","13106","東京都 台東区","","1,008","","1,008",""
"2012100000","2012年度","13107","東京都 墨田区","","1,375","","1,375",""
"2012100000","2012年度","13108","東京都 江東区","","3,999","","3,999",""
"2012100000","2012年度","13109","東京都 品川区","","2,272","","2,272",""
"2012100000","2012年度","13110","東京都 目黒区","","1,470","","1,470",""
"2012100000","2012年度","13111","東京都 大田区","","6,042","","6,042",""
"2012100000","2012年度","13112","東京都 世田谷区","","5,808","","5,808",""
"2012100000","2012年度","13113","東京都 渋谷区","","1,511","","1,511",""
"2012100000","2012年度","13114","東京都 中野区","","1,559","","1,559",""
"2012100000","2012年度","13115","東京都 杉並区","","3,402","","3,402",""
"2012100000","2012年度","13116","東京都 豊島区","","1,301","","1,301",""
"2012100000","2012年度","13117","東京都 北区","","2,059","","2,059",""
"2012100000","2012年度","13118","東京都 荒川区","","1,020","","1,020",""
"2012100000","2012年度","13119","東京都 板橋区","","3,217","","3,217",""
"2012100000","2012年度","13120","東京都 練馬区","","4,816","","4,816",""
"2012100000","2012年度","13121","東京都 足立区","","5,320","","5,320",""
"2012100000","2012年度","13122","東京都 葛飾区","","3,484","","3,484",""
"2012100000","2012年度","13123","東京都 江戸川区","","4,986","","4,986",""
"2012100000","2012年度","13201","東京都 八王子市","","18,631","","10,644",""
"2012100000","2012年度","13202","東京都 立川市","","2,438","","2,419",""
"2012100000","2012年度","13203","東京都 武蔵野市","","1,073","","1,073",""
"2012100000","2012年度","13204","東京都 三鷹市","","1,650","","1,648",""
"2012100000","2012年度","13205","東京都 青梅市","","10,326","","3,804",""
"2012100000","2012年度","13206","東京都 府中市","","2,934","","2,926",""
"2012100000","2012年度","13207","東京都 昭島市","","1,733","","1,709",""
"2012100000","2012年度","13208","東京都 調布市","","2,153","","2,143",""
"2012100000","2012年度","13209","東京都 町田市","","7,164","","6,371",""
"2012100000","2012年度","13210","東京都 小金井市","","1,133","","1,126",""
"2012100000","2012年度","13211","東京都 小平市","","2,046","","2,041",""
"2012100000","2012年度","13212","東京都 日野市","","2,753","","2,653",""
"2012100000","2012年度","13213","東京都 東村山市","","1,717","","1,646",""
"2012100000","2012年度","13214","東京都 国分寺市","","1,148","","1,142",""
"2012100000","2012年度","13215","東京都 国立市","","815","","815",""
"2012100000","2012年度","13218","東京都 福生市","","1,024","","1,003",""
"2012100000","2012年度","13219","東京都 狛江市","","639","","637",""
"2012100000","2012年度","13220","東京都 東大和市","","1,354","","1,152",""
"2012100000","2012年度","13221","東京都 清瀬市","","1,019","","1,009",""
"2012100000","2012年度","13222","東京都 東久留米市","","1,292","","1,291",""
"2012100000","2012年度","13223","東京都 武蔵村山市","","1,537","","1,365",""
"2012100000","2012年度","13224","東京都 多摩市","","2,108","","2,072",""
"2012100000","2012年度","13225","東京都 稲城市","","1,797","","1,539",""
"2012100000","2012年度","13227","東京都 羽村市","","991","","978",""
"2012100000","2012年度","13228","東京都 あきる野市","","7,334","","2,913",""
"2012100000","2012年度","13229","東京都 西東京市","","1,585","","1,573",""
"2012100000","2012年度","13303","東京都 瑞穂町","","1,683","","1,399",""
"2012100000","2012年度","13305","東京都 日の出町","","2,808","","887",""
"2012100000","2012年度","13307","東京都 檜原村","","10,542","","791",""
"2012100000","2012年度","13308","東京都 奥多摩町","","22,563","","1,328",""
"2012100000","2012年度","13361","東京都 大島町","","9,106","","4,361",""
"2012100000","2012年度","13362","東京都 利島村","","412","","140",""
"2012100000","2012年度","13363","東京都 新島村","","2,783","","925",""
"2012100000","2012年度","13364","東京都 神津島村","","1,887","","462",""
"2012100000","2012年度","13381","東京都 三宅村","","5,550","","1,367",""
"2012100000","2012年度","13382","東京都 御蔵島村","","2,058","","231",""
"2012100000","2012年度","13401","東京都 八丈町","","7,262","","3,296",""
"2012100000","2012年度","13402","東京都 青ヶ島村","","598","","107",""
"2012100000","2012年度","13421","東京都 小笠原村","","10,441","","3,448",""
"2011100000","2011年度","13101","東京都 千代田区","","1,164","","1,164",""
"2011100000","2011年度","13102","東京都 中央区","","1,018","","1,018",""
"2011100000","2011年度","13103","東京都 港区","","2,034","","2,034",""
"2011100000","2011年度","13104","東京都 新宿区","","1,823","","1,823",""
"2011100000","2011年度","13105","東京都 文京区","","1,131","","1,131",""
"2011100000","2011年度","13106","東京都 台東区","","1,008","","1,008",""
"2011100000","2011年度","13107","東京都 墨田区","","1,375","","1,375",""
"2011100000","2011年度","13108","東京都 江東区","","3,999","","3,999",""
"2011100000","2011年度","13109","東京都 品川区","","2,272","","2,272",""
"2011100000","2011年度","13110","東京都 目黒区","","1,470","","1,470",""
"2011100000","2011年度","13111","東京都 大田区","","6,042","","6,042",""
"2011100000","2011年度","13112","東京都 世田谷区","","5,808","","5,808",""
"2011100000","2011年度","13113","東京都 渋谷区","","1,511","","1,511",""
"2011100000","2011年度","13114","東京都 中野区","","1,559","","1,559",""
"2011100000","2011年度","13115","東京都 杉並区","","3,402","","3,402",""
"2011100000","2011年度","13116","東京都 豊島区","","1,301","","1,301",""
"2011100000","2011年度","13117","東京都 北区","","2,059","","2,059",""
"2011100000","2011年度","13118","東京都 荒川区","","1,020","","1,020",""
"2011100000","2011年度","13119","東京都 板橋区","","3,217","","3,217",""
"2011100000","2011年度","13120","東京都 練馬区","","4,816","","4,816",""
"2011100000","2011年度","13121","東京都 足立区","","5,320","","5,320",""
"2011100000","2011年度","13122","東京都 葛飾区","","3,484","","3,484",""
"2011100000","2011年度","13123","東京都 江戸川区","","4,986","","4,986",""
"2011100000","2011年度","13201","東京都 八王子市","","18,631","","10,644",""
"2011100000","2011年度","13202","東京都 立川市","","2,438","","2,419",""
"2011100000","2011年度","13203","東京都 武蔵野市","","1,073","","1,073",""
"2011100000","2011年度","13204","東京都 三鷹市","","1,650","","1,648",""
"2011100000","2011年度","13205","東京都 青梅市","","10,326","","3,804",""
"2011100000","2011年度","13206","東京都 府中市","","2,934","","2,926",""
"2011100000","2011年度","13207","東京都 昭島市","","1,733","","1,709",""
"2011100000","2011年度","13208","東京都 調布市","","2,153","","2,143",""
"2011100000","2011年度","13209","東京都 町田市","","7,164","","6,371",""
